InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
565432,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,2011-09-04 13:16:00,3.95,16241.0,United Kingdom
566746,22598,CHRISTMAS MUSICAL ZINC TREE,24,2011-09-14 15:18:00,0.85,13321.0,United Kingdom
557974,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,10,2011-06-24 10:31:00,4.15,14541.0,United Kingdom
560996,21385,IVORY HANGING DECORATION  HEART,24,2011-07-22 13:53:00,0.85,17625.0,United Kingdom
576828,23084,RABBIT NIGHT LIGHT,1,2011-11-16 14:36:00,2.08,,United Kingdom
554950,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-05-27 14:48:00,1.25,14227.0,United Kingdom
539741,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-21 15:20:00,7.62,,United Kingdom
550180,15056BL,EDWARDIAN PARASOL BLACK,2,2011-04-14 17:33:00,5.95,14163.0,United Kingdom
564167,23206,LUNCH BAG APPLE DESIGN,20,2011-08-23 13:50:00,1.65,17735.0,United Kingdom
541489,21314,SMALL GLASS HEART TRINKET POT,1,2011-01-18 13:38:00,2.1,15023.0,United Kingdom
545053,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2011-02-27 12:41:00,1.65,17516.0,United Kingdom
546984,37482P,CUBIC MUG PINK POLKADOT,6,2011-03-18 12:35:00,0.39,15019.0,United Kingdom
545568,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,2011-03-03 16:22:00,2.46,,United Kingdom
540026,20728,LUNCH BAG CARS BLUE,1,2011-01-04 13:25:00,4.21,,United Kingdom
577084,22625,RED KITCHEN SCALES,2,2011-11-17 15:41:00,8.5,16626.0,United Kingdom
559665,22840,ROUND CAKE TIN VINTAGE RED,1,2011-07-11 13:35:00,7.95,12556.0,Spain
538370,22698,PINK REGENCY TEACUP AND SAUCER,4,2010-12-12 11:06:00,2.95,16923.0,United Kingdom
562980,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-08-11 11:44:00,3.75,17686.0,United Kingdom
545317,21174,POTTERING IN THE SHED METAL SIGN,1,2011-03-01 14:14:00,4.13,,United Kingdom
569564,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-10-05 09:47:00,1.25,13989.0,United Kingdom
568176,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-25 13:25:00,4.15,12685.0,France
549543,84050,PINK HEART SHAPE EGG FRYING PAN,1,2011-04-10 11:14:00,1.65,18118.0,United Kingdom
567095,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-09-16 13:03:00,0.39,17049.0,United Kingdom
563534,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-08-17 11:37:00,0.85,14323.0,United Kingdom
580729,22732,3D VINTAGE CHRISTMAS STICKERS ,4,2011-12-05 17:24:00,2.46,,United Kingdom
570187,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,2011-10-07 15:09:00,1.25,,United Kingdom
546365,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-03-11 11:35:00,2.1,12520.0,Germany
575731,22467,GUMBALL COAT RACK,1,2011-11-10 20:01:00,2.55,13230.0,United Kingdom
558995,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-07-05 12:03:00,3.75,17671.0,United Kingdom
561693,23550,WRAP ALPHABET POSTER  ,25,2011-07-29 09:48:00,0.42,15120.0,United Kingdom
566281,22741,FUNKY DIVA PEN,48,2011-09-11 14:15:00,0.85,12748.0,United Kingdom
581571,21313,GLASS HEART T-LIGHT HOLDER ,1,2011-12-09 12:00:00,0.85,15311.0,United Kingdom
554511,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,2011-05-24 15:52:00,2.46,,United Kingdom
576920,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-17 10:49:00,4.95,13871.0,United Kingdom
570488,22493,PAINT YOUR OWN CANVAS SET,1,2011-10-10 17:12:00,3.29,14096.0,United Kingdom
C575161,22960,JAM MAKING SET WITH JARS,-5,2011-11-08 16:25:00,4.25,15271.0,United Kingdom
559055,85086A,CANDY SPOT HEART DECORATION,2,2011-07-05 17:09:00,0.83,,United Kingdom
581476,22197,POPCORN HOLDER,100,2011-12-09 08:48:00,0.72,12433.0,Norway
546113,85066,CREAM SWEETHEART MINI CHEST,1,2011-03-09 13:18:00,12.75,14344.0,United Kingdom
560255,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-07-17 13:08:00,9.95,16054.0,United Kingdom
539451,84459A,PINK METAL CHICKEN HEART ,1,2010-12-17 16:59:00,3.36,,United Kingdom
579559,23581,JUMBO BAG PAISLEY PARK,1,2011-11-30 11:30:00,2.08,16764.0,United Kingdom
561870,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-07-31 11:45:00,0.19,14911.0,EIRE
542898,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-02-01 14:01:00,9.95,16110.0,United Kingdom
564353,22945,CHRISTMAS METAL TAGS ASSORTED ,24,2011-08-24 15:08:00,0.85,15764.0,United Kingdom
540646,21803,CHRISTMAS TREE STAR DECORATION,5,2011-01-10 14:32:00,0.43,,United Kingdom
579143,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-28 13:08:00,0.29,13882.0,United Kingdom
548796,85099F,JUMBO BAG STRAWBERRY,4,2011-04-04 12:42:00,2.08,15752.0,United Kingdom
552769,48194,DOORMAT HEARTS,1,2011-05-11 11:47:00,7.95,16241.0,United Kingdom
580729,23526,WALL ART DOG LICENCE ,3,2011-12-05 17:24:00,12.46,,United Kingdom
577506,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-11-20 12:40:00,4.95,13212.0,United Kingdom
545073,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-02-28 09:26:00,12.75,14036.0,United Kingdom
573185,22153,ANGEL DECORATION STARS ON DRESS,48,2011-10-28 11:34:00,0.42,17730.0,United Kingdom
556942,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-06-15 16:42:00,0.85,14222.0,United Kingdom
576321,23344,JUMBO BAG 50'S CHRISTMAS ,6,2011-11-14 14:59:00,2.08,14953.0,United Kingdom
540545,21181,PLEASE ONE PERSON METAL SIGN,4,2011-01-09 15:35:00,2.1,13451.0,United Kingdom
557598,85040A,S/4 PINK FLOWER CANDLES IN BOWL,36,2011-06-21 11:33:00,1.65,14667.0,United Kingdom
579572,23173,REGENCY TEAPOT ROSES ,2,2011-11-30 11:49:00,9.95,15394.0,United Kingdom
553521,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2011-05-17 14:35:00,0.0,,United Kingdom
544586,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-02-21 15:04:00,2.95,17338.0,United Kingdom
560434,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-07-18 15:56:00,3.29,,United Kingdom
571291,22467,GUMBALL COAT RACK,2,2011-10-16 15:44:00,2.55,13610.0,United Kingdom
562616,23188,VINTAGE  2 METER FOLDING RULER,12,2011-08-08 12:28:00,1.65,14748.0,United Kingdom
565766,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-09-06 14:23:00,2.1,17841.0,United Kingdom
577074,20775,DAISY NOTEBOOK ,6,2011-11-17 15:04:00,1.65,15399.0,United Kingdom
574327,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-11-04 09:03:00,1.69,13013.0,United Kingdom
571429,23333,IVORY WICKER HEART MEDIUM,5,2011-10-17 12:50:00,1.25,15335.0,United Kingdom
543995,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-02-15 10:45:00,3.75,13408.0,United Kingdom
548317,16156S,WRAP PINK FAIRY CAKES ,25,2011-03-30 12:43:00,0.42,18179.0,United Kingdom
547498,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-03-23 12:24:00,1.65,15021.0,United Kingdom
570224,20719,WOODLAND CHARLOTTE BAG,3,2011-10-09 13:15:00,0.85,16931.0,United Kingdom
574239,22962,JAM JAR WITH PINK LID,12,2011-11-03 12:43:00,0.85,14849.0,United Kingdom
555322,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-02 11:01:00,4.13,,United Kingdom
563565,23168,CLASSIC CAFE SUGAR DISPENSER,3,2011-08-17 14:22:00,1.25,17338.0,United Kingdom
547650,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2011-03-24 12:08:00,7.95,17059.0,United Kingdom
C546128,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-03-09 15:05:00,3.75,15622.0,United Kingdom
540418,85116,BLACK CANDELABRA T-LIGHT HOLDER,8,2011-01-07 11:04:00,1.66,,United Kingdom
542624,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-01-31 09:48:00,5.79,,United Kingdom
556128,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-09 10:31:00,0.83,13038.0,United Kingdom
571054,23517,EMBROIDERED RIBBON REEL REBECCA ,1,2011-10-13 13:58:00,2.89,14234.0,United Kingdom
545851,22295,HEART FILIGREE DOVE LARGE,1,2011-03-07 13:45:00,1.65,15026.0,United Kingdom
569374,23411, TRELLIS COAT RACK,1,2011-10-03 16:14:00,10.79,,United Kingdom
558086,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-06-26 11:59:00,2.95,16728.0,United Kingdom
560845,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-07-21 12:29:00,5.95,15570.0,United Kingdom
562933,22295,HEART FILIGREE DOVE LARGE,1,2011-08-10 16:51:00,3.29,,United Kingdom
568567,23188,VINTAGE  2 METER FOLDING RULER,1,2011-09-27 18:41:00,3.29,,United Kingdom
557278,22718,CARD CAT AND TREE ,12,2011-06-19 12:08:00,0.42,13089.0,United Kingdom
542862,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-02-01 11:51:00,4.25,14606.0,United Kingdom
546980,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-18 12:18:00,1.95,13591.0,United Kingdom
C562139,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-08-03 10:10:00,1.25,12921.0,United Kingdom
566561,23551,PACK OF 12 PAISLEY PARK TISSUES ,24,2011-09-13 12:13:00,0.39,18145.0,United Kingdom
548327,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-03-30 13:05:00,4.95,16788.0,United Kingdom
562846,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-08-10 09:29:00,1.63,,United Kingdom
568650,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2011-09-28 11:56:00,0.42,13505.0,Switzerland
570872,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-10-12 16:40:00,2.46,,United Kingdom
546884,22295,HEART FILIGREE DOVE LARGE,1,2011-03-17 18:08:00,3.29,,United Kingdom
566737,22621,TRADITIONAL KNITTING NANCY,12,2011-09-14 14:26:00,1.65,13430.0,United Kingdom
554285,22501,PICNIC BASKET WICKER LARGE,1,2011-05-23 14:15:00,20.79,,United Kingdom
540540,22443,GROW YOUR OWN HERBS SET OF 3,3,2011-01-09 15:10:00,7.95,17218.0,United Kingdom
569741,22768,FAMILY PHOTO FRAME CORNICE,2,2011-10-06 10:52:00,9.95,14626.0,United Kingdom
552683,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,2011-05-10 15:09:00,2.46,,United Kingdom
556201,23162,REGENCY TEA STRAINER,8,2011-06-09 13:01:00,3.75,12347.0,Iceland
574039,47599A,PINK PARTY BAGS,15,2011-11-02 12:57:00,2.1,17800.0,United Kingdom
551174,DOT,DOTCOM POSTAGE,1,2011-04-26 17:02:00,111.73,,United Kingdom
560937,23154,SET OF 4 JAM JAR MAGNETS,1,2011-07-22 10:52:00,2.08,17920.0,United Kingdom
575512,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-11-10 10:36:00,4.95,14121.0,United Kingdom
545048,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-02-27 11:48:00,2.55,14810.0,United Kingdom
551341,84978,HANGING HEART JAR T-LIGHT HOLDER,108,2011-04-28 07:52:00,1.06,15189.0,United Kingdom
541497,22728,ALARM CLOCK BAKELIKE PINK,1,2011-01-18 15:19:00,7.46,,United Kingdom
576147,23583,LUNCH BAG PAISLEY PARK  ,20,2011-11-14 10:49:00,1.65,16303.0,United Kingdom
564835,22960,JAM MAKING SET WITH JARS,1,2011-08-30 12:31:00,8.29,,United Kingdom
581173,21172,PARTY METAL SIGN ,1,2011-12-07 15:07:00,1.45,17870.0,United Kingdom
547093,21495,SKULLS AND CROSSBONES WRAP,25,2011-03-21 08:20:00,0.42,14762.0,United Kingdom
556237,15058A,BLUE POLKADOT GARDEN PARASOL,1,2011-06-09 15:34:00,10.79,,United Kingdom
543459,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-02-08 13:28:00,0.85,12599.0,France
557762,20728,LUNCH BAG CARS BLUE,10,2011-06-22 14:01:00,1.65,15810.0,United Kingdom
558682,22431,WATERING CAN BLUE ELEPHANT,1,2011-07-01 11:20:00,4.13,,United Kingdom
537655,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-12-07 16:20:00,0.95,15081.0,United Kingdom
563557,23031,DRAWER KNOB CRACKLE GLAZE PINK,24,2011-08-17 13:33:00,1.65,15786.0,United Kingdom
567656,22573,STAR WOODEN CHRISTMAS DECORATION,1,2011-09-21 14:40:00,1.63,14096.0,United Kingdom
577768,22633,HAND WARMER UNION JACK,2,2011-11-21 15:18:00,4.13,,United Kingdom
567504,23393,HOME SWEET HOME CUSHION COVER ,4,2011-09-20 14:33:00,3.75,13356.0,United Kingdom
569007,21790,VINTAGE SNAP CARDS,24,2011-09-29 18:51:00,0.85,17552.0,United Kingdom
550464,75049L,LARGE CIRCULAR MIRROR MOBILE,12,2011-04-18 13:30:00,1.25,16550.0,United Kingdom
570694,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-12 08:10:00,4.95,14911.0,EIRE
537823,22079,RIBBON REEL HEARTS DESIGN ,2,2010-12-08 14:25:00,3.36,,United Kingdom
550298,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-04-15 16:11:00,1.25,17346.0,United Kingdom
562964,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-08-11 10:29:00,2.95,13488.0,United Kingdom
556510,84674,FLYING PIG WATERING CAN,6,2011-06-13 10:36:00,2.95,14911.0,EIRE
575947,22961,JAM MAKING SET PRINTED,3,2011-11-13 11:50:00,3.29,,United Kingdom
538349,22465,HANGING METAL STAR LANTERN,1,2010-12-10 14:59:00,3.36,,United Kingdom
550188,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-04-14 18:57:00,9.95,12457.0,Switzerland
579787,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-11-30 15:33:00,4.96,,United Kingdom
568650,84849A,HELLO SAILOR BLUE SOAP HOLDER,12,2011-09-28 11:56:00,1.69,13505.0,Switzerland
572552,22147,FELTCRAFT BUTTERFLY HEARTS,1,2011-10-24 17:07:00,3.29,14096.0,United Kingdom
561025,84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,2011-07-24 10:37:00,0.85,16241.0,United Kingdom
580065,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-12-01 13:33:00,4.25,15434.0,United Kingdom
542107,22913,RED COAT RACK PARIS FASHION,1,2011-01-25 13:38:00,4.95,16222.0,United Kingdom
541588,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2011-01-19 14:43:00,2.95,14307.0,United Kingdom
536408,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-01 11:41:00,1.69,14307.0,United Kingdom
578516,21930,JUMBO STORAGE BAG SKULLS,10,2011-11-24 13:53:00,2.08,14591.0,United Kingdom
571672,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-10-18 13:15:00,4.95,13880.0,United Kingdom
574678,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2011-11-06 12:36:00,9.95,13365.0,United Kingdom
565150,84660B,BLACK STITCHED WALL CLOCK,86,2011-09-01 14:26:00,0.79,14298.0,United Kingdom
560996,22295,HEART FILIGREE DOVE LARGE,12,2011-07-22 13:53:00,1.65,17625.0,United Kingdom
568104,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-09-23 15:50:00,0.55,16485.0,United Kingdom
550620,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-04-19 13:39:00,1.25,12585.0,Germany
578668,21819,GLITTER CHRISTMAS STAR ,72,2011-11-24 17:11:00,0.39,12971.0,United Kingdom
543040,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-02-02 17:06:00,0.55,17337.0,United Kingdom
572674,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3,2011-10-25 13:17:00,3.75,14173.0,United Kingdom
575739,23566,EGG CUP MILKMAID HEIDI,2,2011-11-11 09:05:00,2.46,,United Kingdom
574076,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,2011-11-02 15:38:00,7.46,,United Kingdom
559009,23047,PAPER LANTERN 5 POINT SEQUIN STAR,6,2011-07-05 12:47:00,5.75,15549.0,United Kingdom
543036,21174,POTTERING IN THE SHED METAL SIGN,1,2011-02-02 15:57:00,1.95,17223.0,United Kingdom
571741,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-10-19 10:36:00,1.25,15610.0,United Kingdom
540604,22705,WRAP GREEN PEARS ,25,2011-01-10 11:38:00,0.42,15326.0,United Kingdom
540523,22380,TOY TIDY SPACEBOY  ,5,2011-01-09 12:51:00,2.1,13069.0,United Kingdom
580043,22696,WICKER WREATH LARGE,2,2011-12-01 12:25:00,1.95,14527.0,United Kingdom
542236,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2011-01-26 14:19:00,2.95,17027.0,United Kingdom
542929,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-02-02 10:34:00,4.95,17811.0,United Kingdom
539742,21876,POTTERING MUG,1,2010-12-21 15:20:00,3.36,,United Kingdom
546088,22430,ENAMEL WATERING CAN CREAM,4,2011-03-09 11:44:00,4.95,12881.0,United Kingdom
551305,21395,BLUE POLKADOT BEAKER ,48,2011-04-27 14:58:00,0.39,16145.0,United Kingdom
571312,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-17 10:42:00,4.95,12474.0,Germany
547414,21754,HOME BUILDING BLOCK WORD,3,2011-03-23 09:54:00,5.95,17733.0,United Kingdom
565426,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-09-04 12:41:00,1.65,12851.0,United Kingdom
551005,22283,6 EGG HOUSE PAINTED WOOD,1,2011-04-26 09:48:00,15.79,,United Kingdom
544207,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-02-17 10:34:00,4.96,,United Kingdom
576841,23168,CLASSIC CAFE SUGAR DISPENSER,1,2011-11-16 15:26:00,1.25,17368.0,United Kingdom
540995,22973,CHILDREN'S CIRCUS PARADE MUG,1,2011-01-13 09:30:00,3.29,,United Kingdom
554859,22899,CHILDREN'S APRON DOLLY GIRL ,50,2011-05-27 10:16:00,1.85,14828.0,United Kingdom
545996,22908,PACK OF 20 NAPKINS RED APPLES,6,2011-03-08 14:12:00,0.85,14367.0,United Kingdom
578827,23395,BELLE JARDINIERE CUSHION COVER,1,2011-11-25 14:25:00,10.79,,United Kingdom
570690,22338,STAR DECORATION PAINTED ZINC ,2,2011-10-11 16:37:00,0.63,,United Kingdom
561113,22189,CREAM HEART CARD HOLDER,10,2011-07-25 12:09:00,3.95,17841.0,United Kingdom
579512,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-29 16:47:00,10.79,,United Kingdom
573911,20979,36 PENCILS TUBE RED RETROSPOT,6,2011-11-01 15:40:00,1.25,17315.0,United Kingdom
552857,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-05-11 15:34:00,4.96,,United Kingdom
541414,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-01-17 16:14:00,2.95,18212.0,United Kingdom
568591,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,2011-09-28 10:39:00,8.5,17088.0,United Kingdom
548708,22963,JAM JAR WITH GREEN LID,6,2011-04-03 12:41:00,0.85,13269.0,United Kingdom
543097,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,1,2011-02-03 11:41:00,2.48,,United Kingdom
547249,21288,STRIPEY CHOCOLATE NESTING BOXES,2,2011-03-22 09:27:00,3.29,,United Kingdom
575726,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2011-11-10 19:12:00,2.1,16791.0,United Kingdom
546096,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-03-09 11:59:00,0.95,15502.0,United Kingdom
565396,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-09-02 16:39:00,0.83,,United Kingdom
569129,23234,BISCUIT TIN VINTAGE CHRISTMAS,2,2011-09-30 13:40:00,2.89,15034.0,United Kingdom
545417,22840,ROUND CAKE TIN VINTAGE RED,2,2011-03-02 13:42:00,7.95,15622.0,United Kingdom
575481,16011,ANIMAL STICKERS,23,2011-11-09 16:28:00,0.21,15679.0,United Kingdom
564483,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-08-25 13:46:00,1.25,14050.0,United Kingdom
558767,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-07-03 13:27:00,0.95,13833.0,United Kingdom
558045,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-06-24 13:35:00,0.29,12615.0,France
578539,22138,BAKING SET 9 PIECE RETROSPOT ,9,2011-11-24 14:55:00,4.95,,Unspecified
569215,22386,JUMBO BAG PINK POLKADOT,2,2011-10-02 12:30:00,2.08,13571.0,United Kingdom
542777,21470,FLOWER VINE RAFFIA FOOD COVER,6,2011-02-01 08:31:00,3.75,14911.0,EIRE
573138,23543,WALL ART KEEP CALM ,1,2011-10-27 17:22:00,8.25,15023.0,United Kingdom
546005,48184,DOORMAT ENGLISH ROSE ,10,2011-03-08 15:17:00,6.75,14426.0,United Kingdom
553224,23209,LUNCH BAG DOILEY PATTERN ,4,2011-05-16 10:40:00,1.65,17228.0,United Kingdom
569643,23534,STOP FOR TEA WALL ART,3,2011-10-05 12:31:00,5.95,15730.0,United Kingdom
562955,22698,PINK REGENCY TEACUP AND SAUCER,12,2011-08-11 10:14:00,5.79,,United Kingdom
569834,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-10-06 13:00:00,1.25,14383.0,United Kingdom
580367,22113,GREY HEART HOT WATER BOTTLE,2,2011-12-02 16:39:00,8.29,,United Kingdom
537237,21896,POTTING SHED TWINE,1,2010-12-06 09:58:00,4.21,,United Kingdom
553979,20749,ASSORTED COLOUR MINI CASES,12,2011-05-20 11:07:00,6.35,15694.0,United Kingdom
567356,22219,LOVEBIRD HANGING DECORATION WHITE ,8,2011-09-19 16:21:00,0.85,16527.0,United Kingdom
554978,15036,ASSORTED COLOURS SILK FAN,12,2011-05-29 11:05:00,0.83,16889.0,United Kingdom
540153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-01-05 11:25:00,2.55,15841.0,United Kingdom
538035,21115,ROSE CARAVAN DOORSTOP,1,2010-12-09 13:03:00,6.75,16065.0,United Kingdom
568346,21094,SET/6 RED SPOTTY PAPER PLATES,1,2011-09-26 15:28:00,0.83,14096.0,United Kingdom
575930,23002,TRAVEL CARD WALLET SKULLS,2,2011-11-11 17:58:00,0.83,,United Kingdom
537155,22865,HAND WARMER OWL DESIGN,1,2010-12-05 13:05:00,2.1,12748.0,United Kingdom
547712,85066,CREAM SWEETHEART MINI CHEST,1,2011-03-24 19:31:00,12.75,16905.0,United Kingdom
566739,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2011-09-14 14:30:00,0.42,12566.0,Germany
541584,47566b,TEA TIME PARTY BUNTING,1,2011-01-19 14:12:00,8.29,,United Kingdom
575624,23295,SET OF 12 MINI LOAF BAKING CASES,40,2011-11-10 13:18:00,0.83,18217.0,United Kingdom
541827,22117,METAL SIGN HER DINNER IS SERVED ,1,2011-01-21 17:05:00,1.63,,United Kingdom
569653,23389,SPACEBOY MINI BACKPACK,4,2011-10-05 12:52:00,4.15,12451.0,Switzerland
562046,22631,CIRCUS PARADE LUNCH BOX ,12,2011-08-02 10:34:00,1.95,12378.0,Switzerland
555076,22627,MINT KITCHEN SCALES,2,2011-05-31 12:11:00,8.5,13900.0,United Kingdom
C578832,22379,RECYCLING BAG RETROSPOT ,-15,2011-11-25 15:18:00,2.1,13069.0,United Kingdom
551247,22607,WOODEN ROUNDERS GARDEN SET ,4,2011-04-27 11:56:00,9.95,15640.0,United Kingdom
577489,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-11-20 12:07:00,1.25,,United Kingdom
561036,21905,MORE BUTTER METAL SIGN ,2,2011-07-24 11:54:00,0.79,13137.0,United Kingdom
547874,22284,HEN HOUSE DECORATION,2,2011-03-27 15:39:00,1.65,14476.0,United Kingdom
578746,84997d,CHILDRENS CUTLERY POLKADOT PINK,10,2011-11-25 11:36:00,8.29,,United Kingdom
548703,22896,PEG BAG APPLES DESIGN,1,2011-04-03 11:37:00,2.55,16010.0,United Kingdom
578946,20728,LUNCH BAG CARS BLUE,1,2011-11-27 13:47:00,1.65,16005.0,United Kingdom
542344,22983,CARD BILLBOARD FONT,2,2011-01-27 11:30:00,0.83,,United Kingdom
543098,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-02-03 11:49:00,3.75,13102.0,United Kingdom
550499,21452,TOADSTOOL MONEY BOX,1,2011-04-18 15:16:00,5.79,,United Kingdom
579102,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-28 11:33:00,12.75,14911.0,EIRE
560240,22517,CHILDS GARDEN RAKE PINK,1,2011-07-17 11:59:00,2.1,15716.0,United Kingdom
545916,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-03-08 11:46:00,9.95,12528.0,Germany
564315,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-08-24 13:07:00,2.49,14730.0,United Kingdom
571653,23432,PRETTY HANGING QUILTED HEARTS,48,2011-10-18 12:17:00,0.72,14298.0,United Kingdom
544077,85186C,BUNNY EGG GARLAND,4,2011-02-15 15:04:00,0.42,14825.0,United Kingdom
542996,21385,IVORY HANGING DECORATION  HEART,24,2011-02-02 12:10:00,0.85,15046.0,United Kingdom
576078,23439,HAND WARMER RED LOVE HEART,4,2011-11-13 16:22:00,2.1,14432.0,United Kingdom
550899,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-04-21 12:07:00,0.55,13505.0,Switzerland
577537,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-11-20 14:17:00,0.85,14860.0,United Kingdom
548505,22357,KINGS CHOICE BISCUIT TIN,1,2011-03-31 14:34:00,8.29,,United Kingdom
566424,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-09-12 14:15:00,1.65,13309.0,United Kingdom
563238,22120,WELCOME  WOODEN BLOCK LETTERS,12,2011-08-15 09:59:00,8.5,15093.0,United Kingdom
554030,23163,REGENCY SUGAR TONGS,8,2011-05-20 13:56:00,2.49,16497.0,United Kingdom
C571707,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-10-18 15:33:00,1.45,14056.0,United Kingdom
567721,20676,RED RETROSPOT BOWL,72,2011-09-22 10:38:00,1.06,12409.0,Switzerland
544637,22933,BAKING MOULD EASTER EGG MILK CHOC,18,2011-02-22 11:20:00,2.95,16546.0,United Kingdom
547664,21398,RED POLKADOT COFFEE  MUG,12,2011-03-24 13:16:00,0.39,13069.0,United Kingdom
